INVENTO,INVENTOR,PROFESIONAL_ASIGANDO_AL_INVENTO,EL_PROFESIONAL_ES_JEFE_DEL_AREA,FECHA_CONTRATO_PROFESIONAL,SALARIO,COMISION,AREA_INVEST_DEL_PROF,RANKING,ANIO_DEL_INVENTO,PAIS_DEL_INVENTO,PAIS_DEL_INVENTOR,REGION_DEL_PAIS,CAPITAL,POBLACION_DEL_PAIS,AREA_EN_KM2,FRONTERA_CON,NORTE,SUR,ESTE,OESTE
,,,,,,,,,,,korea del Norte,Lejano Oriente,Pyongyang,19185000,47077,Rusia,X,,,
,,,,,,,,,,,korea del Norte,Lejano Oriente,Pyongyang,19185000,47077,China,X,,,
,,,,,,,,,,,korea del Norte,Lejano Oriente,Pyongyang,19185000,47077,Korea del Sur,,X,,
,,,,,,,,,,,Korea del Sur,Lejano Oriente,Seul,41366000,38211,korea del Norte,X,,,
,,,,,,,,,,,Kuwait,Cercano Oriente,Wuwait,1652000,6532,Irak,X,,,
,,,,,,,,,,,Kuwait,Cercano Oriente,Wuwait,1652000,6532,Arabia Saudita,,X,,
,,,,,,,,,,,Laos,Asia,Vientiane,3647000,91428,China,X,,,
,,,,,,,,,,,Laos,Asia,Vientiane,3647000,91428,Burma,X,,,
,,,,,,,,,,,Laos,Asia,Vientiane,3647000,91428,Vietnam,,,X,
,,,,,,,,,,,Laos,Asia,Vientiane,3647000,91428,Camboya,,X,,
,,,,,,,,,,,Laos,Asia,Vientiane,3647000,91428,Tailandia,,,,X
,,,,,,,,,,,Lebanon,Norte Africana,Beirut,2598000,3950,Syria,,,X,
,,,,,,,,,,,Lebanon,Norte Africana,Beirut,2598000,3950,Israel,,X,,
,,,,,,,,,,,Lestho,Oceania,Maseru,1438000,11716,Sudafrica,X,X,X,X
,,,,,,,,,,,Liberia,Sur Africana,Monrovia,2091000,38250,Sierra Leona,,,,X
,,,,,,,,,,,Liberia,Sur Africana,Monrovia,2091000,38250,Guinea,X,,,
,,,,,,,,,,,Liberia,Sur Africana,Monrovia,2091000,38250,Ivory Coast,,,X,
,,,,,,,,,,,Libia,Sur Africana,Tripoli,3498000,673596,Algeria,,,,X
,,,,,,,,,,,Libia,Sur Africana,Tripoli,3498000,673596,Tunisia,,,,X
,,,,,,,,,,,Libia,Sur Africana,Tripoli,3498000,673596,Nger,,X,,
,,,,,,,,,,,Libia,Sur Africana,Tripoli,3498000,673596,Chad,,X,,
,,,,,,,,,,,Libia,Sur Africana,Tripoli,3498000,673596,Egupto,,,X,
,,,,,,,,,,,Libia,Sur Africana,Tripoli,3498000,673596,Sudan,,,X,
,,,,,,,,,,,ciechtenstain,Centro Europa,Vaduz,26000,62,Suiza,,,,X
,,,,,,,,,,,ciechtenstain,Centro Europa,Vaduz,26000,62,Austria,,,X,
,,,,,,,,,,,Luexenburgo,Centro Europa,Luexenburgo,366000,1034,Belgica,,,,X
,,,,,,,,,,,Luexenburgo,Centro Europa,Luexenburgo,366000,1034,Francia,,X,,
,,,,,,,,,,,Luexenburgo,Centro Europa,Luexenburgo,366000,1034,ALEMANIA,,,X,
,,,,,,,,,,,Malawi,Centro Africana,Lilongwe,6612000,45747,Zambia,,,,X
,,,,,,,,,,,Malawi,Centro Africana,Lilongwe,6612000,45747,Mozambique,,X,X,
,,,,,,,,,,,Malawi,Centro Africana,Lilongwe,6612000,45747,Tanzania,X,,,
,,,,,,,,,,,Malasia,Asia,Kuala Lumpur,14995000,127316,Tailandia,X,,,
,,,,,,,,,,,Malasia,Asia,Kuala Lumpur,14995000,127316,Indonesia,,X,,
,,,,,,,,,,,Mali,Oceania,Bamako,7393000,498841,Mauritania,,,,X
,,,,,,,,,,,Mali,Oceania,Bamako,7393000,498841,Senegal,,,,X
,,,,,,,,,,,Mali,Oceania,Bamako,7393000,498841,Alto Volta,,X,,
,,,,,,,,,,,Mali,Oceania,Bamako,7393000,498841,Nger,,,X,
,,,,,,,,,,,Mali,Oceania,Bamako,7393000,498841,Ivory Coast,,X,,
,,,,,,,,,,,Mali,Oceania,Bamako,7393000,498841,Guinea,,X,,
,,,,,,,,,,,Mali,Oceania,Bamako,7393000,498841,Algeria,X,,,
,,,,,,,,,,,Mauritania,Norte Africana,Nouakchott,1591000,398000,Marruecos,X,,,
,,,,,,,,,,,Mauritania,Norte Africana,Nouakchott,1591000,398000,Senegal,,X,,
,,,,,,,,,,,Mauritania,Norte Africana,Nouakchott,1591000,398000,Mali,,,X,
,,,,,,,,,,,Mauritania,Norte Africana,Nouakchott,1591000,398000,Algeria,,,X,
,,,,,,,,,,,Mexico,Norte America,Mexico City,75702000,761604,Estados Unidos,X,,,
,,,,,,,,,,,Mexico,Norte America,Mexico City,75702000,761604,Belize,,X,,
,,,,,,,,,,,Mexico,Norte America,Mexico City,75702000,761604,Guatemala,,X,,
,,,,,,,,,,,Monaco,Norte Africana,Monaco,28000,1,Francia,X,,X,X
,,,,,,,,,,,Mongolia,Lejano Oriente,Ulaanbaatar,1809000,604247,Rusia,X,,,
,,,,,,,,,,,Mongolia,Lejano Oriente,Ulaanbaatar,1809000,604247,China,,X,,
,,,,,,,,,,,Marruecos,Norte Africana,Rabat,22899000,171117,Mauritania,,X,,
,,,,,,,,,,,Marruecos,Norte Africana,Rabat,22899000,171117,Algeria,,,X,
,,,,,,,,,,,Mozambique,Sur Africana,Mputo,13047000,303769,Tanzania,X,,,
,,,,,,,,,,,Mozambique,Sur Africana,Mputo,13047000,303769,Malawi,,,,X
,,,,,,,,,,,Mozambique,Sur Africana,Mputo,13047000,303769,Zambia,,,,X
,,,,,,,,,,,Mozambique,Sur Africana,Mputo,13047000,303769,Zimbabwe,,,,X
,,,,,,,,,,,Mozambique,Sur Africana,Mputo,13047000,303769,Suazilandia,,X,,
,,,,,,,,,,,Mozambique,Sur Africana,Mputo,13047000,303769,Sudafrica,,X,,
,,,,,,,,,,,Nepal,Asia,Kathmandu,16169000,56136,China,X,,,
,,,,,,,,,,,Nepal,Asia,Kathmandu,16169000,56136,India,,X,,
,,,,,,,,,,,Nicaragua,Centro America,Managua,2812000,57000,Honduras,X,,,
,,,,,,,,,,,Nicaragua,Centro America,Managua,2812000,57000,Costa Rica,,X,,
,,,,,,,,,,,Nger,Norte Africana,Niamey,6083000,490100,Algeria,X,,,
,,,,,,,,,,,Nger,Norte Africana,Niamey,6083000,490100,Mali,,,,X
,,,,,,,,,,,Nger,Norte Africana,Niamey,6083000,490100,Libia,X,,,
,,,,,,,,,,,Nger,Norte Africana,Niamey,6083000,490100,Chad,,,X,
,,,,,,,,,,,Nger,Norte Africana,Niamey,6083000,490100,Nigeria,,X,,
,,,,,,,,,,,Nger,Norte Africana,Niamey,6083000,490100,Benin,,X,,
,,,,,,,,,,,Nger,Norte Africana,Niamey,6083000,490100,Alto Volta,,,,X
,,,,,,,,,,,Nigeria,Norte Africana,Lagos,85219000,356700,Benin,,,,X
,,,,,,,,,,,Nigeria,Norte Africana,Lagos,85219000,356700,Nger,X,,,
,,,,,,,,,,,Nigeria,Norte Africana,Lagos,85219000,356700,Chad,,,X,
,,,,,,,,,,,Nigeria,Norte Africana,Lagos,85219000,356700,Camerun,,,X,
,,,,,,,,,,,Noruega,Centro Europa,Oslo,4131000,125057,Finlandia,,,X,
,,,,,,,,,,,Noruega,Centro Europa,Oslo,4131000,125057,Suecia,,,X,
,,,,,,,,,,,Noruega,Centro Europa,Oslo,4131000,125057,Rusia,,,X,
,,,,,,,,,,,Oman,Mediterraneo,Muscat,978000,115800,Emiratos Arabes Unidos,,,,X
,,,,,,,,,,,Oman,Mediterraneo,Muscat,978000,115800,Arabia Saudita,,,,X
,,,,,,,,,,,Oman,Mediterraneo,Muscat,978000,115800,Yemen del Sur,,,,X
,,,,,,,,,,,Panama,Centro America,Panama,2058000,29762,Costa Rica,,,,X
,,,,,,,,,,,Panama,Centro America,Panama,2058000,29762,Colombia,,,X,
,,,,,,,,,,,Papua Nueva Guinea,Sur Africana,Port Moresby,3259000,178704,Indonesia,,,,X
,,,,,,,,,,,Paraguay,Sur America,Asuncion,3526000,157047,Bolivia,X,,,
,,,,,,,,,,,Paraguay,Sur America,Asuncion,3526000,157047,Argentina,,X,,
,,,,,,,,,,,Paraguay,Sur America,Asuncion,3526000,157047,Brasil,,,X,
,,,,,,,,,,,Peru,Sur America,Lima,18663000,496222,Colombia,X,,,
,,,,,,,,,,,Peru,Sur America,Lima,18663000,496222,Chile,,X,,
,,,,,,,,,,,Peru,Sur America,Lima,18663000,496222,Brasil,,,X,
,,,,,,,,,,,Peru,Sur America,Lima,18663000,496222,Bolivia,,,X,
,,,,,,,,,,,Peru,Sur America,Lima,18663000,496222,Ecuador,X,,,
,,,,,,,,,,,Polonia,Europa del Este,Varsovia,36566000,120727,BOSNIA,,,,X
,,,,,,,,,,,Polonia,Europa del Este,Varsovia,36566000,120727,Republica Checa,,X,,
,,,,,,,,,,,Polonia,Europa del Este,Varsovia,36566000,120727,Rusia,,,X,
,,,,,,,,,,,Portugal,Europa del Oeste,Lisboa,1000800,36390,España,X,,X,
,,,,,,,,,,,Qatar,Mediterraneo,Doha,267000,4247,Arabia Saudita,,,,X
,,,,,,,,,,,Qatar,Mediterraneo,Doha,267000,4247,Emiratos Arabes Unidos,,X,,
,,,,,,,,,,,Rumania,Europa del Este,Bucarest,22579000,91699,Rusia,X,,X,
,,,,,,,,,,,Rumania,Europa del Este,Bucarest,22579000,91699,Bulgaria,,X,,
,,,,,,,,,,,Rumania,Europa del Este,Bucarest,22579000,91699,Hungria,,,,X
,,,,,,,,,,,Rumania,Europa del Este,Bucarest,22579000,91699,Zimbabwe,,,,X
,,,,,,,,,,,Rwanda,Centro Africana,Kigali,5644000,10169,Uganda,X,,,
,,,,,,,,,,,Rwanda,Centro Africana,Kigali,5644000,10169,Burundi,,X,,
,,,,,,,,,,,Rwanda,Centro Africana,Kigali,5644000,10169,Zaire,,,,X
,,,,,,,,,,,Rwanda,Centro Africana,Kigali,5644000,10169,Tanzania,,,X,
,,,,,,,,,,,San Marino,Europa,San Marino,22000,24,Italia,X,X,X,X
,,,,,,,,,,,Arabia Saudita,Mediterraneo,Riyadh,10443000,830000,Kuwait,X,,,
,,,,,,,,,,,Arabia Saudita,Mediterraneo,Riyadh,10443000,830000,Yemen del Norte,,X,,
,,,,,,,,,,,Arabia Saudita,Mediterraneo,Riyadh,10443000,830000,Irak,X,,,
,,,,,,,,,,,Arabia Saudita,Mediterraneo,Riyadh,10443000,830000,Jordania,X,,,
,,,,,,,,,,,Arabia Saudita,Mediterraneo,Riyadh,10443000,830000,Yemen del Sur,,X,,
,,,,,,,,,,,Arabia Saudita,Mediterraneo,Riyadh,10443000,830000,Emiratos Arabes Unidos,,,X,
,,,,,,,,,,,Arabia Saudita,Mediterraneo,Riyadh,10443000,830000,Oman,,X,,
,,,,,,,,,,,Arabia Saudita,Mediterraneo,Riyadh,10443000,830000,Qatar,,,X,
,,,,,,,,,,,Senegal,Centro Africana,Dakar,6335000,75995,Mauritania,X,,,
,,,,,,,,,,,Senegal,Centro Africana,Dakar,6335000,75995,Ginea Bissau,,X,,
,,,,,,,,,,,Senegal,Centro Africana,Dakar,6335000,75995,Guinea,,X,,
,,,,,,,,,,,Senegal,Centro Africana,Dakar,6335000,75995,Mali,,,,X
,,,,,,,,,,,Sierra Leona,Centro Africana,Freetown,3705000,27699,Guinea,X,,,X
,,,,,,,,,,,Sierra Leona,Centro Africana,Freetown,3705000,27699,Liberia,,X,,
,,,,,,,,,,,Somalia,Norte Africana,Mogadishu,6248000,246300,Djiobuti,,,,X
,,,,,,,,,,,Somalia,Norte Africana,Mogadishu,6248000,246300,Ethiopia,,,,X
,,,,,,,,,,,Somalia,Norte Africana,Mogadishu,6248000,246300,Kenia,,,,X
,,,,,,,,,,,España,Europa del Oeste,Madrid,38234000,195988,Portugal,,,,X
,,,,,,,,,,,España,Europa del Oeste,Madrid,38234000,195988,Francia,X,,,
,,,,,,,,,,,Sudan,Norte Africana,Khartoum,20539000,966757,Egupto,X,,,
,,,,,,,,,,,Sudan,Norte Africana,Khartoum,20539000,966757,Libia,,,,X
,,,,,,,,,,,Sudan,Norte Africana,Khartoum,20539000,966757,Chad,,,,X
,,,,,,,,,,,Sudan,Norte Africana,Khartoum,20539000,966757,Republica Centro Africana,,,,X
,,,,,,,,,,,Sudan,Norte Africana,Khartoum,20539000,966757,Zaire,,X,,
,,,,,,,,,,,Sudan,Norte Africana,Khartoum,20539000,966757,Uganda,,X,,
,,,,,,,,,,,Sudan,Norte Africana,Khartoum,20539000,966757,Kenia,,X,,
,,,,,,,,,,,Sudan,Norte Africana,Khartoum,20539000,966757,Ethiopia,,,X,
,,,,,,,,,,,Surinam,Sur America,Paramaribo,363000,63037,Guayana,,,,X
,,,,,,,,,,,Surinam,Sur America,Paramaribo,363000,63037,Brasil,,X,,
,,,,,,,,,,,Surinam,Sur America,Paramaribo,363000,63037,Francia,,,X,
,,,,,,,,,,,Suazilandia,Sur Africana,Mbabane,632000,6704,Sudafrica,X,X,,X
,,,,,,,,,,,Suazilandia,Sur Africana,Mbabane,632000,6704,Mozambique,,,X,
,,,,,,,,,,,Syria,Mediterraneo,Damasco,9700000,71498,Lebanon,,,,X
,,,,,,,,,,,Syria,Mediterraneo,Damasco,9700000,71498,Israel,,,,X
,,,,,,,,,,,Syria,Mediterraneo,Damasco,9700000,71498,Jordania,,X,,
,,,,,,,,,,,Syria,Mediterraneo,Damasco,9700000,71498,Irak,,,X,
,,,,,,,,,,,Syria,Mediterraneo,Damasco,9700000,71498,Turquia,X,,,
,,,,,,,,,,,Tanzania,Centro Africana,Daresslaam,20524000,364886,Kenia,X,,,
,,,,,,,,,,,Tanzania,Centro Africana,Daresslaam,20524000,364886,Uganda,X,,,
,,,,,,,,,,,Tanzania,Centro Africana,Daresslaam,20524000,364886,Rwanda,,,,X
,,,,,,,,,,,Tanzania,Centro Africana,Daresslaam,20524000,364886,Burundi,,,,X
,,,,,,,,,,,Tanzania,Centro Africana,Daresslaam,20524000,364886,Zaire,,,,X
,,,,,,,,,,,Tanzania,Centro Africana,Daresslaam,20524000,364886,Zambia,,X,,
,,,,,,,,,,,Tanzania,Centro Africana,Daresslaam,20524000,364886,Malawi,X,,,
,,,,,,,,,,,Tanzania,Centro Africana,Daresslaam,20524000,364886,Mozambique,,X,,
,,,,,,,,,,,Tailandia,Lejano Oriente,Bangkok,50731000,1985000,Burma,,,,X
,,,,,,,,,,,Tailandia,Lejano Oriente,Bangkok,50731000,1985000,Laos,X,,,
,,,,,,,,,,,Tailandia,Lejano Oriente,Bangkok,50731000,1985000,Camboya,,,X,
,,,,,,,,,,,Tailandia,Lejano Oriente,Bangkok,50731000,1985000,Malasia,,X,,
,,,,,,,,,,,Togo,Africa,Lome,2838000,21853,Ghana,,,,X
,,,,,,,,,,,Togo,Africa,Lome,2838000,21853,Alto Volta,X,,,
,,,,,,,,,,,Togo,Africa,Lome,2838000,21853,Benin,,,X,
,,,,,,,,,,,Tunisia,Norte Africana,Tunis,7020000,63378,Algeria,,,,X
,,,,,,,,,,,Tunisia,Norte Africana,Tunis,7020000,63378,Libia,,,X,
,,,,,,,,,,,Turquia,Europa,Ankara,49155000,300948,Bulgaria,,,,X
,,,,,,,,,,,Turquia,Europa,Ankara,49155000,300948,Grecia,,,,X
,,,,,,,,,,,Turquia,Europa,Ankara,49155000,300948,Rusia,X,,,
,,,,,,,,,,,Turquia,Europa,Ankara,49155000,300948,Iran,,,X,
,,,,,,,,,,,Turquia,Europa,Ankara,49155000,300948,Irak,,X,,
,,,,,,,,,,,Turquia,Europa,Ankara,49155000,300948,Syria,,X,,
,,,,,,,,,,,Uganda,Centro Africana,Kampala,13819000,91104,Sudan,X,,,
,,,,,,,,,,,Uganda,Centro Africana,Kampala,13819000,91104,Zaire,,,,X
,,,,,,,,,,,Uganda,Centro Africana,Kampala,13819000,91104,Rwanda,,X,,
,,,,,,,,,,,Uganda,Centro Africana,Kampala,13819000,91104,Tanzania,,X,,
,,,,,,,,,,,Uganda,Centro Africana,Kampala,13819000,91104,Kenia,,,X,
,,,,,,,,,,,Emiratos Arabes Unidos,Cercano Oriente,AbuDhabi,1374000,32000,Qatar,X,,,
,,,,,,,,,,,Emiratos Arabes Unidos,Cercano Oriente,AbuDhabi,1374000,32000,Arabia Saudita,,X,,X
,,,,,,,,,,,Emiratos Arabes Unidos,Cercano Oriente,AbuDhabi,1374000,32000,Oman,,,X,
,,,,,,,,,,,Alto Volta,Centro Africana,Ouagadougou,6569000,105869,Mali,X,,,X
,,,,,,,,,,,Alto Volta,Centro Africana,Ouagadougou,6569000,105869,Nger,X,,X,
,,,,,,,,,,,Alto Volta,Centro Africana,Ouagadougou,6569000,105869,Benin,,X,,
,,,,,,,,,,,Alto Volta,Centro Africana,Ouagadougou,6569000,105869,Togo,,X,,
,,,,,,,,,,,Alto Volta,Centro Africana,Ouagadougou,6569000,105869,Ghana,,X,,
,,,,,,,,,,,Alto Volta,Centro Africana,Ouagadougou,6569000,105869,Ivory Coast,,X,,
,,,,,,,,,,,Uruguay,Sur America,Montevideo,2916000,68037,Argentina,,,,X
,,,,,,,,,,,Uruguay,Sur America,Montevideo,2916000,68037,Brasil,X,,,
,,,,,,,,,,,Venezuela,Sur America,Caracas,17993000,352143,Colombia,,,,X
,,,,,,,,,,,Venezuela,Sur America,Caracas,17993000,352143,Brasil,,X,,
,,,,,,,,,,,Venezuela,Sur America,Caracas,17993000,352143,Guayana,,,X,
,,,,,,,,,,,Vietnam,Lejano Oriente,Hanoi,576112000,127207,China,X,,,
,,,,,,,,,,,Vietnam,Lejano Oriente,Hanoi,576112000,127207,Camboya,,,,X
,,,,,,,,,,,Vietnam,Lejano Oriente,Hanoi,576112000,127207,Laos,,,,X
,,,,,,,,,,,Yemen del Norte,Cercano Oriente,Sanaa,2086000,130541,Arabia Saudita,X,,X,
,,,,,,,,,,,Yemen del Norte,Cercano Oriente,Sanaa,2086000,130541,Yemen del Sur,,X,,
,,,,,,,,,,,Yemen del Sur,Cercano Oriente,Aden,22866000,98766,Yemen del Norte,,,,X
,,,,,,,,,,,Yemen del Sur,Cercano Oriente,Aden,22866000,98766,Arabia Saudita,X,,,
,,,,,,,,,,,Yemen del Sur,Cercano Oriente,Aden,22866000,98766,Oman,,,X,
,,,,,,,,,,,Croacia,Europa del Este,Zagreb,56542,879145,Italia,,,,X
,,,,,,,,,,,Croacia,Europa del Este,Zagreb,56542,879145,Austria,X,,,
,,,,,,,,,,,Croacia,Europa del Este,Zagreb,56542,879145,Hungria,X,,,
,,,,,,,,,,,Croacia,Europa del Este,Zagreb,56542,879145,Bulgaria,,,X,
,,,,,,,,,,,Croacia,Europa del Este,Zagreb,56542,879145,Rumania,,,X,
,,,,,,,,,,,Croacia,Europa del Este,Zagreb,56542,879145,Albania,,X,,
,,,,,,,,,,,Croacia,Europa del Este,Zagreb,56542,879145,Grecia,,,X,
,,,,,,,,,,,Zaire,Centro Africana,Kinshasa,31250000,905063,Congo,,,,X
,,,,,,,,,,,Zaire,Centro Africana,Kinshasa,31250000,905063,Republica Centro Africana,X,,,
,,,,,,,,,,,Zaire,Centro Africana,Kinshasa,31250000,905063,Sudan,X,,,
,,,,,,,,,,,Zaire,Centro Africana,Kinshasa,31250000,905063,Uganda,,,X,
,,,,,,,,,,,Zaire,Centro Africana,Kinshasa,31250000,905063,Rwanda,,,X,
,,,,,,,,,,,Zaire,Centro Africana,Kinshasa,31250000,905063,Burundi,,,X,
,,,,,,,,,,,Zaire,Centro Africana,Kinshasa,31250000,905063,Tanzania,,,X,
,,,,,,,,,,,Zaire,Centro Africana,Kinshasa,31250000,905063,Zambia,,X,,
,,,,,,,,,,,Zaire,Centro Africana,Kinshasa,31250000,905063,Angola,,X,,
,,,,,,,,,,,Zambia,Sur Africana,Lusaka,6346000,290586,Zaire,X,,,
,,,,,,,,,,,Zambia,Sur Africana,Lusaka,6346000,290586,Tanzania,,,X,
,,,,,,,,,,,Zambia,Sur Africana,Lusaka,6346000,290586,Malawi,,,X,
,,,,,,,,,,,Zambia,Sur Africana,Lusaka,6346000,290586,Mozambique,,,X,
,,,,,,,,,,,Zambia,Sur Africana,Lusaka,6346000,290586,Zimbabwe,,X,,
,,,,,,,,,,,Zambia,Sur Africana,Lusaka,6346000,290586,Sudafrica,,X,,
,,,,,,,,,,,Zambia,Sur Africana,Lusaka,6346000,290586,Angola,,,,X
,,,,,,,,,,,Zimbabwe,Sur Africana,Harare,8077000,150873,Zambia,X,,,
,,,,,,,,,,,Zimbabwe,Sur Africana,Harare,8077000,150873,Boswana,,,,X
,,,,,,,,,,,Zimbabwe,Sur Africana,Harare,8077000,150873,Sudafrica,,X,,
,,,,,,,,,,,Zimbabwe,Sur Africana,Harare,8077000,150873,Mozambique,,,X,
,,,,,,,,,,,Colombia,Sur America,Bogota,27663000,440031,Ecuador,,X,,
,,,,,,,,,,,Islandia,Europa,Reykjavik,236000,39769,,,,,
,,,,,,,,,,,Malta,Europa,Valletta,358000,122,,,,,
,,,,,,,,,,,Sri Lanka,Asia,Colombo,15300000,25332,,,,,
,,,,,,,,,,,Filipinas,Asia,Quezon City,542552000,115831,,,,,
,,,,,,,,,,,Madagascar,Africa,Antananarivo,9389000,226654,,,,,
,,,,,,,,,,,Seychelles,Africa,Victoria,65000,171,,,,,
,,,,,,,,,,,Sao Tome y principe,Africa,Sao Tome,88000,372,,,,,
,,,,,,,,,,,Maldivas,Oceania,Male,1680000,115,,,,,
,,,,,,,,,,,Nueva Zelandia,Oceania,Wellington,3203000,103886,,,,,
,,,,,,,,,,,Mauritius,Oceania,Port Louis,1002000,787,,,,,
,,,,,,,,,,,Cyprus,Norte America,Nosia,653000,3572,,,,,
,,,,,,,,,,,Tongo,Centro Africana,Nuku alofa,104000,270,,,,,
,,,,,,,,,,,Krbati,Centro Africana,Trawa,60000,266,,,,,
,,,,,,,,,,,Granada,Centro Africana,St. Georges,111000,133,,,,,
,,,,,,,,,,,Cape Verde,Sur Africana,Praia,297000,1557,,,,,
,,,,,,,,,,,Sngapur,Lejano Oriente,Singapur,2501000,239,,,,,
,,,,,,,,,,,Japon,Lejano Oriente,Tokio,119205000,147440,,,,,
,,,,,,,,,,,Taiwan,Lejano Oriente,Taipei,27663000,13814,,,,,
,,,,,,,,,,,Bahrain,Mediterraneo,Manama,393000,258,,,,,
,,,,,,,,,,,Australia,Pacifico Sur,Canberra,15265000,2966200,,,,,
,,,,,,,,,,,Fji,Pacifico Sur,Suva,676000,7056,,,,,
,,,,,,,,,,,Nauru,Pacifico Sur,Yaren,8000,8,,,,,
,,,,,,,,,,,Comores,Pacifico,Moroni,442000,832,,,,,
,,,,,,,,,,,Samoa Occidental,Pacifico,Apia,160000,1133,,,,,
,,,,,,,,,,,Vanuatu,Pacifico,Vila,127000,4707,,,,,
,,,,,,,,,,,Tuvalu,Pacifico,Funafut,8000,10,,,,,
,,,,,,,,,,,Islas Salomon,Pacifico,Honiera,254000,10640,,,,,
,,,,,,,,,,,Antigua y Barbuda,El Caribe,Sant John's,80000,171,,,,,
,,,,,,,,,,,Bahamas,El Caribe,nassau,223000,5380,,,,,
,,,,,,,,,,,Dominica,El Caribe,Roseau,74000,290,,,,,
,,,,,,,,,,,Republica Dominicana,El Caribe,Santgo Domingo,6248000,18704,,,,,
,,,,,,,,,,,Sant Kitts y Nevis,El Caribe,Basseterre,44500,101,,,,,
,,,,,,,,,,,Trinidad y Tobago,El Caribe,Puerto España,1149000,1970,,,,,
,,,,,,,,,,,San Vicente y Granadinas,El Caribe,Kingstown,134000,150,,,,,
,,,,,,,,,,,Santa Lucia,El Caribe,Castries,119000,238,,,,,
,,,,,,,,,,,Jamanica,El Caribe,Kngston,2347000,4244,,,,,
,,,,,,,,,,,Haiti,El Caribe,Puerto Principe,5690000,10714,,,,,
,,,,,,,,,,,Cuba,El Caribe,Havana,9889000,44218,,,,,
,,,,,,,,,,,Barbados,El Caribe,Brdgstown,251000,166,,,,,
